dataset,filename,start,end,useful
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch17_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch3_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch7_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch16_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch9_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch2_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch11_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch17_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch6_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch2_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch9_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch10_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch16_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch3_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch4_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch1_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch17_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch17_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch11_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch1_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch1_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch4_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch16_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch4_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch5_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch10_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch16_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch4_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch1_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch10_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch11_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch0_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch17_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch7_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch2_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch9_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch7_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch8_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch10_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch7_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch9_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch2_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch16_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch17_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch11_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch11_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch13_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch0_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch15_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch1_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch12_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch5_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch14_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch15_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch4_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch1_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch15_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch2_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch7_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch2_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch14_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch14_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch12_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch8_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch9_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch7_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch2_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch3_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch12_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch14_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch9_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch7_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch13_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch2_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch13_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch6_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch15_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch9_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch7_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch9_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch14_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch12_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch12_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch4_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch15_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch1_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch13_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch1_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch4_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch4_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch0_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch1_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch14_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch14_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch5_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch0_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch13_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch15_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch3_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch3_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch14_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch8_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch12_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch6_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch15_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch15_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch13_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch9_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch8_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch6_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy09_ch12_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy04_ch3_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch13_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch8_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch6_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch8_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy01_ch12_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch7_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch14_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch5_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy08_ch14_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy03_ch15_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy05_ch13_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch13_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy02_ch0_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy10_ch5_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy07_ch5_cell0,,,
20090922_E_coli_MG1655_lexA3_Wang2010,xy06_ch12_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy09_ch1_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy13_ch0_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy04_ch0_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy06_ch3_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy01_ch2_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy05_ch2_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy06_ch4_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy10_ch1_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy13_ch1_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy04_ch1_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy09_ch0_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy02_ch2_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy06_ch2_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy08_ch0_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy05_ch1_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy01_ch1_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy10_ch2_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy13_ch2_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy06_ch1_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy02_ch1_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy05_ch0_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy12_ch0_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy08_ch1_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy01_ch0_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy10_ch3_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy13_ch3_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy11_ch0_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy06_ch0_cell0,,,
20090412_E_coli_Br_SJ108_Wang2010,xy02_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01c1_ch2_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy13c1_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05c1_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12c1_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy14c1_ch1_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04c1_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03c1_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08c1_ch2_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy13c1_ch1_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05c1_ch1_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07c1_ch2_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10c1_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09c1_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06c1_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy14c1_ch2_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy13c1_ch2_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08c1_ch1_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01c1_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07c1_ch1_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10c1_ch1_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09c1_ch1_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06c1_ch1_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11c1_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy13c1_ch3_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01c1_ch1_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03c1_ch2_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08c1_ch0_cell0,,,
20090210_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07c1_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch8_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch11_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch8_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch10_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch5_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch5_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch5_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch5_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch5_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch11_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch9_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch6_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch8_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch6_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch10_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch10_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch6_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch8_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch7_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch9_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch2_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch9_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch6_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch2_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch2_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch10_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch10_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch5_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch10_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch10_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch7_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch2_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch9_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch7_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch8_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch7_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch9_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch2_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch2_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch11_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch11_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch5_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch2_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch7_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch2_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch8_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch9_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch7_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch7_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch2_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch9_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch7_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch2_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch6_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch9_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch7_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch12_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch12_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy12_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch1_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch5_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch4_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch6_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch8_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch6_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch6_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch9_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch8_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch6_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy04_ch3_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy09_ch2_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch8_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch6_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch8_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch7_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy11_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch5_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch13_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch0_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch5_cell0,,,
20090129_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch5_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch8_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch3_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch11_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch17_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch2_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch3_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch8_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy05_ch16_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch16_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch10_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch5_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch11_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy03_ch0_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy06_ch17_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch0_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy10_ch0_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy02_ch5_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy08_ch4_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy01_ch11_cell0,,,
20090702_E_coli_MG1655_(CGSC_6300)_Wang2010,xy07_ch17_cell0,,,
